,mean_intensity,median_intensity,sd_intensity,min_intensity,max_intensity,mean_ratio,mean_difference,mean_all_ratio,mean_all_difference,mean_max_ratio,mean_max_difference,lbp_mean,lbp_std,contrast,correlation,energy,homogeneity,area,perimeter,eccentricity,major_axis_length,minor_axis_length,solidity,extent,hog_mean,hog_std,label
C3-noshock_1_pv_002_roi_3,193.4065934065934,232.0,68.55205418039029,60,255,2.651316937031223,120.45922498554077,3.3448119563475482,135.58373342800476,1.075767906336088,14.65401265401266,4.9818181818181815,2.0975388962990893,2.2317136134506774,0.9260848631028451,0.999597999528694,0.9997117423359968,91.0,34.14213562373095,0.7042402122267885,12.804152928674494,9.090459154334368,0.978494623655914,0.8272727272727273,0.00034511167905293405,0.011060092598199844,1
C3-noshock_1_pl_001_roi_2,115.177304964539,117.0,44.31388423507011,41,189,2.447839814682596,68.12467338559163,3.8995220396111328,85.6410428804748,1.270702250335871,31.17875564152159,4.813131313131313,2.2088959930266947,0.5252635066961046,0.9671353943777979,0.9994266339475315,0.9994816994995519,141.0,46.87005768508881,0.812076339844541,17.644158574469685,10.296270139568332,0.9155844155844156,0.7121212121212122,0.00037248150329105556,0.01061780285090208,1
C3-noshock_1_pagm_002_roi_3,87.7936507936508,82.0,47.335398590141594,26,165,3.086495535714286,59.349206349206355,4.178301987155699,66.78184957307539,1.360942867474236,31.688492063492063,4.7444444444444445,2.354952753058074,0.6513001412088119,0.9032019309620721,0.9996080522573643,0.9996301334313005,63.0,29.556349186104043,0.5966354950406603,10.06207456099865,8.07493919056188,0.9130434782608695,0.7,0.0003491405805107206,0.011062128469347954,1
C3-noshock_1_mo_002_roi_5,70.26126126126127,66.0,30.71335411399645,20,139,2.667094140403749,43.91751126126127,4.618758125583828,55.049106965482906,1.6635838025818537,46.62423492194483,4.496503496503497,1.999559832241848,0.12191077147477564,0.9410844885694721,0.9998034056085217,0.9998118917161934,111.0,38.384776310850235,0.5915027463960763,13.275660230611846,10.704204450268465,0.940677966101695,0.7762237762237763,0.0001466671674279496,0.007170083466917276,1
C3-noshock_1_pl_002_roi_2,91.27777777777777,88.0,22.049957307984762,53,137,1.7183624682504106,38.15873015873015,2.3825129561958382,52.96622209855027,1.597435305475686,54.53256704980845,4.8133333333333335,2.2579833677175056,0.3246990223275607,0.9493455259447275,0.9996027368080316,0.9996362838293713,108.0,37.798989873223334,0.7502401730016026,14.43211698215057,9.542016360868358,0.9391304347826087,0.72,0.00033331732265651226,0.01005809661000967,1
C3-noshock_1_pl_001_roi_7,29.044081563584058,30.0,5.885632181300974,0,56,1.08159736126712,2.191129990590067,0.9833363978461686,-0.4921805204801437,5.039101005334051,117.31197904247654,6.568403427558357,2.6825132724491825,1.0481292979235934,0.9858402566282799,0.9566775086109739,0.9748783378159964,11819.0,495.60512242138304,0.8296371286805647,174.91338769371296,97.65466829154934,0.8809630292188432,0.5820447158475327,0.008201180957257748,0.04188183322548866,0
C3-noshock_6_pl_003_roi_4,108.23148148148148,104.0,36.221695586189036,47,174,2.680655888086229,67.85648148148148,5.371798295269571,88.08339037076524,1.2836882759914892,30.704002389486263,4.234848484848484,1.8904057945193276,0.4985193739066806,0.9534926642312899,0.9995464753989317,0.9995706693839328,108.0,36.72792206135786,0.6573021157765825,13.525355235242532,10.193075343824697,0.9642857142857143,0.8181818181818182,0.00039649067912250757,0.011196150444447994,1
C3-noshock_101_bla_006_roi_2,127.83333333333333,120.5,57.45279866180649,35,235,3.0872955974842764,86.42708333333333,6.830412818406857,109.11801747587253,1.1563112859224525,19.981792717086833,4.5,2.0230811014037826,0.9466928151185594,0.9399051621817827,0.9995468597043305,0.9995511130815738,108.0,37.798989873223334,0.711150507190488,14.002145540525097,9.844065557946122,0.9557522123893806,0.7714285714285715,0.00036383848055265844,0.010846209712326527,1
C3-unpaired_310_rsc_004_roi_0,191.65254237288136,225.5,70.37314312432945,57,255,2.6794689514972374,120.12622658340767,4.797583535283398,151.7048184899328,1.0,0.0,5.42948717948718,2.2789791334852705,1.529118649739611,0.9405265029951284,0.9996575252987999,0.9997602878407189,118.0,40.384776310850235,0.581505670416971,13.637952784240698,11.095052157526533,0.9291338582677166,0.7564102564102564,0.0002259311149828136,0.008454537019133568,1
C3-noshock_206_rsg_003_roi_1,93.85483870967742,91.0,50.39772357064372,21,180,3.1892420920764173,64.42626728110599,4.417903673173265,72.61063656023039,1.4297055373327257,40.32994389901823,4.722222222222222,2.338222391180378,0.3371062124248498,0.9402201581403936,0.999711423163051,0.9997188726737956,62.0,28.970562748477143,0.621902154747062,10.121936171915218,7.926437159941967,0.8985507246376812,0.6888888888888889,0.00035841550561599433,0.01082507986575365,1
C3-noshock_102_bla_001_roi_6,139.25,118.5,81.83462745073139,28,255,3.1292134831460676,94.75,6.762412948053813,118.65823770011332,1.056560505710363,7.87605042016807,4.6,1.997498435543818,1.2427116809309564,0.8899683857942793,0.9997496706514284,0.9997746348465941,64.0,28.48528137423857,0.6823530180680124,10.629192606489434,7.770182319878366,0.927536231884058,0.8,0.00027932337252423167,0.009752261452376842,1
C3-noshock_208_rsg_001_roi_7,65.46376811594203,64.0,27.724095996890153,20,113,3.1506626365961403,44.68599033816425,3.8488640722338134,48.45517366122854,1.6533742897203159,42.77234299516908,4.604166666666667,2.2843633625634565,0.07216184742579916,0.9518399035470632,0.9998345602644988,0.9998442608571017,69.0,30.14213562373095,0.757798820725381,11.643739415697857,7.597403430682965,0.9324324324324325,0.71875,0.00014946507872082293,0.007387467660009861,1
C4-40669_10X_BLA__roi_24,190.15686274509804,189.0,44.91664286034639,114,255,1.4719108432167558,60.966386554621835,2.1299602820288044,100.87967558366792,1.2040402772422822,38.7996589940324,4.708333333333333,2.4632718756429086,1.6473625594816244,0.8913409856766099,0.9997702513479745,0.9997890765362573,51.0,25.899494936611664,0.4213118141006584,8.555910506703555,7.759490832342807,0.8793103448275862,0.7083333333333334,0.0003049908555112779,0.009532617405056953,1
C3-noshock_1_mo_002_roi_10,23.666666666666668,22.0,5.711056085888285,16,38,1.2850678733031673,5.25,1.5557735088996945,8.454512370888303,4.93882378238899,93.21882951653943,4.7555555555555555,2.464463480539645,0.013143292006214924,0.8940334892058669,0.9998810921354518,0.9999115485147538,66.0,28.727922061357855,0.5992569982850717,10.26278490761099,8.215941347228801,0.9166666666666666,0.7333333333333333,0.0001063226445694454,0.005766403395682573,0
C3-noshock_106_mo_002_roi_11,40.325,32.5,20.237820411299236,18,89,1.6953453453453455,16.539285714285718,2.151751868724531,21.58445626625482,3.486201638712488,100.25608108108109,4.481481481481482,2.4323494262006324,0.03099696555193938,0.9031464349516788,0.9999095955143791,0.9999191633970452,40.0,22.071067811865476,0.7257698543032136,8.652634018834878,5.952472136524572,0.9302325581395349,0.7407407407407407,0.00010960335202980787,0.006024438887834549,0
C3-noshock_1_pv_001_roi_2,193.9558823529412,223.0,65.19618218331712,71,255,2.0316164436314623,98.48713235294119,3.1501831029693506,132.38616528788577,1.0571449094340977,11.083591331269332,5.42,2.241338885577101,2.8905377760826605,0.912126554382927,0.9995492600497402,0.9996683950387337,68.0,29.72792206135785,0.4165242584990507,9.814609187331385,8.92270267186678,0.918918918918919,0.68,0.00044498403440229595,0.011903039179742336,1
C3-noshock_1_pv_001_roi_4,195.39705882352942,225.5,63.736622519341346,76,255,2.116801470588235,103.08936651583711,3.173590332030765,133.827341758474,1.0493477993923621,9.6424148606811,4.716049382716049,2.019867786293092,2.851033829155255,0.9140925060130375,0.9995434793685692,0.9996485741697946,68.0,30.72792206135785,0.20776026317914473,9.483729437436105,9.276792331269888,0.9315068493150684,0.8395061728395061,0.0002072424249490723,0.00767349312081933,1
C3-noshock_101_bla_006_roi_7,32.225352112676056,30.0,10.049451226133655,19,62,1.3181032598978923,7.777076250607092,1.7218705982901985,13.510036255215262,4.586920432508667,115.5897739377441,5.02,2.7675982367388516,0.06550484340643012,0.8909777282658828,0.9996991446568315,0.999740517482187,71.0,30.14213562373095,0.5327713697522245,10.366720596766392,8.772932887018612,0.9102564102564102,0.71,0.0003651173901744187,0.010801032185554504,0
